,fname,height,width,colors,info,xmin_coco,ymin_coco,xmax_coco,ymax_coco,xmin_alb,ymin_alb,xmax_alb,ymax_alb,label,kfold
129,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_138.jpg,500,333,3,['2 66 189 224 315'],66,189,224,315,0.1981981981981982,0.378,0.6726726726726727,0.63,0,0
130,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_139.jpg,500,334,3,['2 125 142 218 232'],125,142,218,232,0.37425149700598803,0.284,0.6526946107784432,0.464,0,0
131,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_140.jpg,333,500,3,['2 29 1 451 310'],29,1,451,310,0.058,0.003003003003003003,0.902,0.9309309309309309,0,1
132,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_141.jpg,500,333,3,['2 27 87 267 287'],27,87,267,287,0.08108108108108109,0.174,0.8018018018018018,0.574,0,1
133,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_142.jpg,500,333,3,['2 84 34 320 246'],84,34,320,246,0.25225225225225223,0.068,0.960960960960961,0.492,0,2
134,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_143.jpg,333,500,3,['2 223 24 485 250'],223,24,485,250,0.446,0.07207207207207207,0.97,0.7507507507507507,0,0
135,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_144.jpg,375,500,3,['2 147 44 332 221'],147,44,332,221,0.294,0.11733333333333333,0.664,0.5893333333333334,0,0
136,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_146.jpg,500,375,3,['2 24 113 366 388'],24,113,366,388,0.064,0.226,0.976,0.776,0,1
137,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_147.jpg,333,500,3,['2 255 71 316 137'],255,71,316,137,0.51,0.2132132132132132,0.632,0.4114114114114114,0,2
138,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_148.jpg,375,500,3,['2 136 123 347 275'],136,123,347,275,0.272,0.328,0.694,0.7333333333333333,0,2
139,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_149.jpg,500,375,3,['2 131 177 229 272'],131,177,229,272,0.34933333333333333,0.354,0.6106666666666667,0.544,0,4
140,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_15.jpg,500,334,3,['2 54 42 288 252'],54,42,288,252,0.16167664670658682,0.084,0.8622754491017964,0.504,0,2
141,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_150.jpg,334,500,3,['2 118 35 389 293'],118,35,389,293,0.236,0.10479041916167664,0.778,0.8772455089820359,0,3
142,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_151.jpg,334,500,3,['2 57 26 417 278'],57,26,417,278,0.114,0.07784431137724551,0.834,0.8323353293413174,0,4
143,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_152.jpg,334,500,3,['2 133 12 423 301'],133,12,423,301,0.266,0.03592814371257485,0.846,0.9011976047904192,0,3
144,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_153.jpg,384,500,3,['2 43 3 472 333'],43,3,472,333,0.086,0.0078125,0.944,0.8671875,0,4
145,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_158.jpg,333,500,3,['2 1 1 386 331'],1,1,386,331,0.002,0.003003003003003003,0.772,0.993993993993994,0,2
146,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_16.jpg,334,500,3,['2 120 44 198 116'],120,44,198,116,0.24,0.1317365269461078,0.396,0.3473053892215569,0,0
147,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_161.jpg,333,500,3,['2 5 1 438 333'],5,1,438,333,0.01,0.003003003003003003,0.876,1.0,0,2
148,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_164.jpg,375,500,3,['2 117 77 182 194'],117,77,182,194,0.234,0.20533333333333334,0.364,0.5173333333333333,0,4
149,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_166.jpg,500,375,3,['2 1 96 341 446'],1,96,341,446,0.0026666666666666666,0.192,0.9093333333333333,0.892,0,1
150,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_167.jpg,375,500,3,['2 186 174 270 243'],186,174,270,243,0.372,0.464,0.54,0.648,0,1
151,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_168.jpg,375,500,3,['2 15 116 309 282'],15,116,309,282,0.03,0.30933333333333335,0.618,0.752,0,2
152,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_169.jpg,333,500,3,['2 39 86 420 325'],39,86,420,325,0.078,0.25825825825825827,0.84,0.975975975975976,0,0
153,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_171.jpg,500,394,3,['2 127 38 273 170'],127,38,273,170,0.3223350253807107,0.076,0.6928934010152284,0.34,0,4
154,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_172.jpg,500,375,3,['2 14 14 366 336'],14,14,366,336,0.037333333333333336,0.028,0.976,0.672,0,0
155,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_173.jpg,333,500,3,['2 156 46 492 250'],156,46,492,250,0.312,0.13813813813813813,0.984,0.7507507507507507,0,3
156,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_175.jpg,331,291,3,['2 22 60 253 297'],22,60,253,297,0.07560137457044673,0.18126888217522658,0.8694158075601375,0.8972809667673716,0,3
157,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_176.jpg,333,500,3,['2 189 112 342 263'],189,112,342,263,0.378,0.33633633633633636,0.684,0.7897897897897898,0,0
158,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_177.jpg,327,500,3,['2 185 21 392 244'],185,21,392,244,0.37,0.06422018348623854,0.784,0.746177370030581,0,1
159,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_179.jpg,334,500,3,['2 39 9 415 312'],39,9,415,312,0.078,0.02694610778443114,0.83,0.9341317365269461,0,4
160,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_18.jpg,374,500,3,['2 175 99 319 231'],175,99,319,231,0.35,0.2647058823529412,0.638,0.6176470588235294,0,4
161,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_182.jpg,375,500,3,['2 65 12 380 350'],65,12,380,350,0.13,0.032,0.76,0.9333333333333333,0,1
162,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_183.jpg,333,500,3,['2 146 115 286 225'],146,115,286,225,0.292,0.34534534534534533,0.572,0.6756756756756757,0,2
163,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_184.jpg,333,500,3,['2 121 64 365 314'],121,64,365,314,0.242,0.1921921921921922,0.73,0.9429429429429429,0,2
164,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_186.jpg,500,375,3,['2 74 230 289 432'],74,230,289,432,0.19733333333333333,0.46,0.7706666666666667,0.864,0,4
165,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_187.jpg,333,500,3,['2 35 82 315 254'],35,82,315,254,0.07,0.24624624624624625,0.63,0.7627627627627628,0,2
166,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_188.jpg,500,500,3,['2 235 239 486 458'],235,239,486,458,0.47,0.478,0.972,0.916,0,1
167,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_189.jpg,500,334,3,['2 54 94 334 305'],54,94,334,305,0.16167664670658682,0.188,1.0,0.61,0,1
168,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_19.jpg,333,500,3,['2 66 6 427 309'],66,6,427,309,0.132,0.018018018018018018,0.854,0.9279279279279279,0,4
169,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_190.jpg,375,500,3,['2 137 62 391 293'],137,62,391,293,0.274,0.16533333333333333,0.782,0.7813333333333333,0,4
170,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_191.jpg,333,500,3,['2 126 67 266 152'],126,67,266,152,0.252,0.2012012012012012,0.532,0.45645645645645644,0,4
171,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_193.jpg,335,500,3,['2 1 7 351 302'],1,7,351,302,0.002,0.020895522388059702,0.702,0.9014925373134328,0,1
172,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_196.jpg,323,500,3,['2 124 13 428 249'],124,13,428,249,0.248,0.04024767801857585,0.856,0.7708978328173375,0,2
173,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_197.jpg,335,500,3,['2 182 94 350 278'],182,94,350,278,0.364,0.28059701492537314,0.7,0.8298507462686567,0,3
174,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_198.jpg,338,500,3,['2 159 11 390 185'],159,11,390,185,0.318,0.03254437869822485,0.78,0.5473372781065089,0,4
175,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_199.jpg,334,500,3,['2 73 25 400 314'],73,25,400,314,0.146,0.0748502994011976,0.8,0.9401197604790419,0,3
176,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_200.jpg,319,500,3,['2 177 9 353 143'],177,9,353,143,0.354,0.02821316614420063,0.706,0.4482758620689655,0,4
177,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_201.jpg,335,500,3,['2 135 36 348 230'],135,36,348,230,0.27,0.10746268656716418,0.696,0.6865671641791045,0,0
178,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_bulldog_202.jpg,500,412,3,['2 42 17 249 158'],42,17,249,158,0.10194174757281553,0.034,0.6043689320388349,0.316,0,1
179,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_10.jpg,368,500,3,['2 307 80 409 157'],307,80,409,157,0.614,0.21739130434782608,0.818,0.4266304347826087,0,1
180,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_100.jpg,500,333,3,['2 208 130 315 204'],208,130,315,204,0.6246246246246246,0.26,0.9459459459459459,0.408,0,3
181,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_101.jpg,500,397,3,['2 119 157 276 309'],119,157,276,309,0.29974811083123426,0.314,0.6952141057934509,0.618,0,2
182,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_102.jpg,383,350,3,['2 110 26 338 295'],110,26,338,295,0.3142857142857143,0.06788511749347259,0.9657142857142857,0.7702349869451697,0,3
183,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_103.jpg,333,500,3,['2 25 16 347 333'],25,16,347,333,0.05,0.04804804804804805,0.694,1.0,0,2
184,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_104.jpg,333,500,3,['2 187 24 469 317'],187,24,469,317,0.374,0.07207207207207207,0.938,0.9519519519519519,0,3
185,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_105.jpg,500,333,3,['2 126 100 246 247'],126,100,246,247,0.3783783783783784,0.2,0.7387387387387387,0.494,0,0
186,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_106.jpg,500,333,3,['2 30 24 239 177'],30,24,239,177,0.09009009009009009,0.048,0.7177177177177178,0.354,0,0
187,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_107.jpg,500,333,3,['2 77 22 332 299'],77,22,332,299,0.23123123123123124,0.044,0.996996996996997,0.598,0,0
188,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_109.jpg,300,246,3,['2 51 22 162 145'],51,22,162,145,0.2073170731707317,0.07333333333333333,0.6585365853658537,0.48333333333333334,0,3
189,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_11.jpg,500,375,3,['2 159 34 320 169'],159,34,320,169,0.424,0.068,0.8533333333333334,0.338,0,2
190,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_110.jpg,300,263,3,['2 95 54 193 155'],95,54,193,155,0.3612167300380228,0.18,0.7338403041825095,0.5166666666666667,0,0
191,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_111.jpg,225,300,3,['2 78 32 231 166'],78,32,231,166,0.26,0.14222222222222222,0.77,0.7377777777777778,0,1
192,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_112.jpg,225,300,3,['2 92 26 224 159'],92,26,224,159,0.30666666666666664,0.11555555555555555,0.7466666666666667,0.7066666666666667,0,1
193,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_113.jpg,300,164,3,['2 15 1 155 102'],15,1,155,102,0.09146341463414634,0.0033333333333333335,0.9451219512195121,0.34,0,1
194,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_114.jpg,246,300,3,['2 33 34 177 178'],33,34,177,178,0.11,0.13821138211382114,0.59,0.7235772357723578,0,4
195,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_115.jpg,300,191,3,['2 29 10 114 140'],29,10,114,140,0.1518324607329843,0.03333333333333333,0.5968586387434555,0.4666666666666667,0,2
196,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_116.jpg,199,300,3,['2 130 62 194 110'],130,62,194,110,0.43333333333333335,0.31155778894472363,0.6466666666666666,0.5527638190954773,0,1
197,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_117.jpg,199,300,3,['2 55 17 248 189'],55,17,248,189,0.18333333333333332,0.08542713567839195,0.8266666666666667,0.949748743718593,0,0
198,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_118.jpg,199,300,3,['2 73 34 218 143'],73,34,218,143,0.24333333333333335,0.1708542713567839,0.7266666666666667,0.7185929648241206,0,2
199,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_119.jpg,225,300,3,['2 67 63 181 164'],67,63,181,164,0.22333333333333333,0.28,0.6033333333333334,0.7288888888888889,0,3
200,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_12.jpg,500,342,3,['2 99 59 284 201'],99,59,284,201,0.2894736842105263,0.118,0.8304093567251462,0.402,0,2
201,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_120.jpg,292,300,3,['2 73 22 149 105'],73,22,149,105,0.24333333333333335,0.07534246575342465,0.49666666666666665,0.3595890410958904,0,4
202,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_121.jpg,300,299,3,['2 80 63 197 151'],80,63,197,151,0.26755852842809363,0.21,0.6588628762541806,0.5033333333333333,0,4
203,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_122.jpg,246,300,3,['2 83 41 237 148'],83,41,237,148,0.27666666666666667,0.16666666666666666,0.79,0.6016260162601627,0,1
204,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_123.jpg,300,243,3,['2 58 37 133 112'],58,37,133,112,0.23868312757201646,0.12333333333333334,0.5473251028806584,0.37333333333333335,0,3
205,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_124.jpg,300,225,3,['2 46 25 194 169'],46,25,194,169,0.20444444444444446,0.08333333333333333,0.8622222222222222,0.5633333333333334,0,2
206,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_125.jpg,225,300,3,['2 4 12 156 139'],4,12,156,139,0.013333333333333334,0.05333333333333334,0.52,0.6177777777777778,0,3
207,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_126.jpg,200,119,3,['2 6 38 90 100'],6,38,90,100,0.05042016806722689,0.19,0.7563025210084033,0.5,0,4
208,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_128.jpg,300,202,3,['2 59 70 154 153'],59,70,154,153,0.29207920792079206,0.23333333333333334,0.7623762376237624,0.51,0,3
209,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_129.jpg,300,214,3,['2 67 19 167 97'],67,19,167,97,0.3130841121495327,0.06333333333333334,0.780373831775701,0.3233333333333333,0,1
210,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_13.jpg,500,375,3,['2 103 53 309 226'],103,53,309,226,0.27466666666666667,0.106,0.824,0.452,0,1
211,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_130.jpg,300,237,3,['2 12 1 174 157'],12,1,174,157,0.05063291139240506,0.0033333333333333335,0.7341772151898734,0.5233333333333333,0,3
212,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_131.jpg,257,300,3,['2 89 25 209 133'],89,25,209,133,0.2966666666666667,0.09727626459143969,0.6966666666666667,0.5175097276264592,0,0
213,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_132.jpg,300,228,3,['2 55 7 162 118'],55,7,162,118,0.2412280701754386,0.023333333333333334,0.7105263157894737,0.3933333333333333,0,4
214,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_133.jpg,300,230,3,['2 56 10 208 164'],56,10,208,164,0.24347826086956523,0.03333333333333333,0.9043478260869565,0.5466666666666666,0,1
215,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_134.jpg,252,300,3,['2 46 22 133 107'],46,22,133,107,0.15333333333333332,0.0873015873015873,0.44333333333333336,0.4246031746031746,0,2
216,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_135.jpg,225,300,3,['2 96 39 162 125'],96,39,162,125,0.32,0.17333333333333334,0.54,0.5555555555555556,0,4
217,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_136.jpg,225,300,3,['2 103 55 220 146'],103,55,220,146,0.3433333333333333,0.24444444444444444,0.7333333333333333,0.6488888888888888,0,1
218,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_137.jpg,225,300,3,['2 129 81 210 161'],129,81,210,161,0.43,0.36,0.7,0.7155555555555555,0,3
219,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_138.jpg,300,237,3,['2 101 65 215 156'],101,65,215,156,0.42616033755274263,0.21666666666666667,0.9071729957805907,0.52,0,4
220,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_139.jpg,219,300,3,['2 62 32 118 88'],62,32,118,88,0.20666666666666667,0.1461187214611872,0.3933333333333333,0.4018264840182648,0,1
221,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_14.jpg,475,500,3,['2 257 30 444 310'],257,30,444,310,0.514,0.06315789473684211,0.888,0.6526315789473685,0,4
222,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_140.jpg,291,300,3,['2 188 16 289 185'],188,16,289,185,0.6266666666666667,0.054982817869415807,0.9633333333333334,0.6357388316151202,0,0
223,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_141.jpg,300,225,3,['2 25 35 182 186'],25,35,182,186,0.1111111111111111,0.11666666666666667,0.8088888888888889,0.62,0,1
224,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_142.jpg,222,300,3,['2 182 81 236 148'],182,81,236,148,0.6066666666666667,0.36486486486486486,0.7866666666666666,0.6666666666666666,0,0
225,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_143.jpg,300,290,3,['2 85 25 188 153'],85,25,188,153,0.29310344827586204,0.08333333333333333,0.6482758620689655,0.51,0,4
226,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_144.jpg,174,300,3,['2 156 20 228 81'],156,20,228,81,0.52,0.11494252873563218,0.76,0.46551724137931033,0,3
227,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_145.jpg,225,300,3,['2 115 10 215 108'],115,10,215,108,0.38333333333333336,0.044444444444444446,0.7166666666666667,0.48,0,0
228,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_146.jpg,300,246,3,['2 83 101 183 168'],83,101,183,168,0.33739837398373984,0.33666666666666667,0.7439024390243902,0.56,0,1
229,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_147.jpg,225,300,3,['2 78 102 184 183'],78,102,184,183,0.26,0.4533333333333333,0.6133333333333333,0.8133333333333334,0,2
230,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\american_pit_bull_terrier_148.jpg,225,300,3,['2 102 50 188 151'],102,50,188,151,0.34,0.2222222222222222,0.6266666666666667,0.6711111111111111,0,1
